accountid,device_feat_1,device_feat_2
3d6d3740-dd19-4a63-bdf4-2271b1950b9d,browser_11,device_2567
1293a2fb-845d-495a-ac64-54eaea54b341,browser_16,device_5307
1a944ab2-e10f-4087-8df8-e49c0128ef6d,browser_23,device_2648
e8c8be15-8684-4d43-a865-f9672faa5714,browser_11,device_5161
4407f71a-c850-40e1-96c7-3092c011edfc,browser_16,device_1182
c49d16ea-876f-4cb5-b42a-530b908870d1,browser_16,device_4813
88fb1426-a080-4818-9391-c3ba216d4fc8,browser_22,device_1453
835c06cb-7c1a-4886-a0f1-35918d25c800,browser_16,device_973
f48e59f3-11ba-4609-93ae-dc16784a771a,browser_11,device_5428
8bebdd43-3a71-401e-a06c-38b078d29b6e,browser_22,device_5090
01ee0d3e-fd62-45c2-bce9-55f20fb2dc6d,browser_22,device_2000
2ae50824-efd9-422c-a51f-1468af15b911,browser_16,device_4564
37723744-fe1e-430e-a250-eb8407a9d679,browser_15,device_678
8898bcf7-fa7e-40d8-8f11-76eb1c37f368,browser_11,device_5428
760f3856-cfe2-4593-a866-8703054e45fa,browser_16,device_358
4036e1af-977c-4bcc-aa72-394427281600,browser_15,device_2670
ab5c71fa-f541-40e5-a8a1-e96c26b77c44,browser_16,device_5386
e6eaee4b-e614-41ab-93c0-0a3e835187a6,browser_16,device_3276
30bdba67-660c-45d2-8669-9836ce170771,browser_16,device_1008
957238fc-53af-436c-8625-9f05b83a4aae,browser_15,device_4180
bf4b9cbc-639f-46d8-9dc4-5afafa6e4bf0,browser_16,device_2733
20e6d9ee-ff63-467a-a200-be41fb4f103c,browser_15,device_2178
f2a74595-a74f-4c26-877a-a6e8e8d29a6e,browser_11,device_2567
507377b5-d43d-4f16-800e-396b954a993b,browser_16,device_4118
8478447c-4633-4387-be78-dce02d3f50f8,browser_23,device_3970
0bfdd475-5bd3-489f-9741-95e3222865c3,browser_16,device_4155
df902128-7ccc-46d8-8792-1b614f460a1c,browser_11,device_5428
87c9f800-d706-4fbc-b39b-e7d18a5178f6,browser_16,device_2409
e735a1f4-851f-466f-8afc-91b754f6088a,browser_16,device_1819
eebe0329-549e-4bd0-820a-83237496f561,browser_11,device_5428
b2429573-c60f-4e7f-a174-0f7e03a466b0,browser_16,device_2835
faa296ae-aef8-4ffb-b556-17c6a2ae71ab,browser_16,device_4393
caca8881-4872-4d2f-bda1-ad0810ebd1e3,browser_16,device_356
04b5b682-1acf-4c42-829a-cfcbeda8e0ae,browser_16,device_4564
c59d9e74-be2e-4b5b-9d7f-324e8559f876,browser_22,device_5267
889ecc7b-4511-4143-9973-e49b754553bb,browser_16,device_5426
08304710-9c8b-45a2-b675-082230c61d44,browser_22,device_5317
3d59b6cd-cafb-40f8-8959-af4dde227ef0,browser_22,device_4564
9cbbe542-3cbd-41b6-b409-21709d2c2629,browser_16,device_380
610cc0ac-8d91-4553-9e6a-9e118b19ab9e,browser_16,device_5695
c1438cb8-9e4d-41aa-bede-df2637ea1826,browser_16,device_5695
96d4d920-e33f-40a3-90d1-4b31dc531391,browser_16,device_4564
666cdf04-4996-4483-97d1-23776cf15843,browser_16,device_95
5c4d9630-b1af-4eab-93a0-97847f7ae4d6,browser_11,device_3436
3968d430-1179-46c2-bd9a-1884723b14a8,browser_16,device_3307
fb0be9ca-d478-4ffc-9c0b-26db33f022dc,browser_16,device_2900
d31969ed-32d8-4947-a2e9-a53fcc8b7bb9,browser_22,device_192
5f53282d-2546-44a5-9ef1-05ce6bf2f520,browser_16,device_4564
71c0ea32-3b1a-4e23-ab95-31a7ab6cd65b,browser_22,device_2171
a740a76e-7508-4ec3-80f6-d7d85e4d5632,browser_22,device_4564
805030c9-e013-47af-9a42-7951f7c89533,browser_16,device_3404
6c8b579f-8202-4e13-90df-b74bfd77c138,browser_22,device_3714
b7734c2e-f52b-4530-b6fb-f6525bf861d1,browser_16,device_2343
dfa73a9e-da76-4363-9518-cb2e2fe800c3,browser_23,device_1165
59a59eb3-21de-49cb-b4aa-80c3c30a7c57,browser_16,device_4564
abcdaa42-9a3b-4759-a03e-abd54b747328,browser_22,device_2768
30ed721a-c891-4f94-b5fd-0799d80196b8,browser_16,device_2660
2c679ce0-74d5-4d67-a2fb-44ff66b76103,browser_16,device_3000
98370af5-cfed-436f-94e5-fede7fa0a467,browser_23,device_5078
15eb1921-0dcc-4e63-b75f-afb358522068,browser_16,device_2733
5ed8d092-29a2-4a34-846f-62f50a0bac74,browser_23,device_5467
0173d75f-a4e1-4283-935c-769e0119476d,browser_16,device_779
c791ef0b-4180-4cf8-846f-f3c88b474485,browser_11,device_3436
2adbce6f-4cf8-4b10-9bdd-21a7db8b4d44,browser_16,device_5319
f584e666-7993-4a33-9c15-50bfc3ad627e,browser_22,device_5267
c40a9ff7-e5bd-4718-91e5-607d1375628a,browser_16,device_1707
2ab81a1b-ddf8-4dc5-8b5d-b437f05b1a8f,browser_22,device_2139
854d44d1-aec4-4b0a-9adb-fb84ad10bb3a,browser_16,device_2933
15bbdfb8-630e-4f36-8d0f-ca681d1cef8e,browser_15,device_1004
8a762158-a61d-415b-8d9b-18575f05c417,browser_11,device_3436
ac493114-76ff-40e2-9ce0-a21dd6b4bd7c,browser_16,device_5021
756624e0-dbfb-434b-8629-e507325afc72,browser_11,device_5428
8881c598-c9f3-440d-b11a-84286dcb4eea,browser_11,device_5428
ef0ab2c3-82c8-48e5-8a5d-0c798a1e05f1,browser_16,device_1146
0041c29e-e6c8-4623-a31e-e7ef83441977,browser_15,device_3351
91d325dd-210f-49e2-9a35-709528960672,browser_16,device_4564
ca412e6f-0b5f-42c3-a49e-d68d8536ea80,browser_23,device_5262
fe4e0577-a1f8-4d9a-a109-429fbe3f429c,browser_11,device_5428
55016b76-3a30-46a3-89cd-ab9446a6c353,browser_11,device_5428
b5b92697-8784-496a-8448-863933f33b2d,browser_22,device_3714
55a6be3c-8993-4ba3-a543-b4a82ba67e1d,browser_16,device_4564
423bb10d-9e47-4eb0-b212-0125ea681b57,browser_16,device_1201
19e6fbb9-0b55-4cd9-90a1-01f1b7629d93,browser_22,device_4759
1e345663-aeda-40c7-909e-21aa56e054bc,browser_16,device_2409
7e60953b-68b1-48eb-a3fc-f2b5513ac269,browser_15,device_5745
1a30ac20-0f2c-4278-939c-dec0fe6da60b,browser_15,device_3351
248ba962-f40e-4ea3-8368-cdcdbb8eeb3b,browser_16,device_4434
5c3a43bf-22e9-44d9-a0ef-9f8f9e50fefb,browser_16,device_779
eacc2e84-838a-4d79-9a57-d4f38ca2a98d,browser_15,device_1996
55965c63-a9b1-4ee4-b898-0aa018ecea32,browser_11,device_3436
d5058a77-5308-4374-b25d-402ddbd67849,browser_15,device_5138
ebb08f2d-3dd6-46af-9224-6b8c441cbb7f,browser_16,device_1622
95573950-c09b-4c78-a659-88297f790e94,browser_22,device_578
356f2eea-6738-48ae-981e-e316e9c7ab0c,browser_22,device_4879
8aef8b9e-c94a-46aa-810d-bc0ef65b0a42,browser_16,device_671
30449f4f-adc7-4763-9e46-fc58d794b9ec,browser_11,device_5428
65c7dc96-4af8-42a4-96dd-56b5e13d1ff1,browser_15,device_2328
80f06e73-c320-4cfa-bc87-5e1dd65bc491,browser_15,device_425
b211253f-b134-4cd4-a502-ef1e528448f1,browser_16,device_334
472ade90-dd6c-433d-bf88-d1febe4d2de2,browser_16,device_1146
f849861c-4c85-4146-9a1f-87da94acfaea,browser_16,device_1030
30e0224a-05f5-4a4b-bbe8-eba27d14a4ab,browser_16,device_4564
ecadbb3f-2fd2-48ee-ba8b-a4dbf59c2f11,browser_16,device_2409
3a50e4b3-4597-4fd2-a188-eb7659e0be68,browser_16,device_5357
98c2789a-0346-401b-9ee8-258621219291,browser_16,device_721
a8e919fd-6d6a-49f8-999d-5aac10ed32df,browser_16,device_2939
de20e580-8944-49c2-8689-7d986918a426,browser_16,device_4564
232b73b8-66d1-4ca0-be1e-e36069f23905,browser_16,device_2467
6e5437d3-145c-41e0-8647-8261faf93d7a,browser_16,device_1707
3b675afd-8245-4cff-97f1-63e0f257be44,browser_15,device_401
af948b43-a994-4885-99ac-18a6cdd03452,browser_16,device_2825
d570ea4c-98a3-426f-8151-8a3bb197f455,browser_15,device_1099
39660bb1-338c-4495-a06e-0b098301cbd9,browser_16,device_1667
6db2f54e-98b9-4172-b612-cc862e90b5ca,browser_16,device_4564
4f2f6712-f770-4db4-aa99-69b85a7749bd,browser_11,device_5428
240a6dd2-7512-46ce-9a3f-4011315b98e0,browser_16,device_2261
b156185e-7a70-4509-8ba0-28189bb77e8a,browser_10,device_3410
0fc2a5cc-46c0-4d53-ab16-17fd4c9da34b,browser_16,device_3907
74f6f3a1-c7a6-4fe1-9c52-ad79b7bb187c,browser_11,device_5428
cd2a9f52-f0f2-4114-a5b9-573360604fa4,browser_16,device_4564
2ebdb5cf-1bab-4893-a994-062f1e491ed3,browser_11,device_5428
9a13fbf3-f5c0-4d30-9fd2-3e57c13b6c16,browser_19,device_3874
20bd0e45-0a93-4430-8f48-e19d726a77b3,browser_16,device_3053
908d0784-8b36-4cb9-9c8d-3d70569746b5,browser_16,device_2979
64a3ce67-bc81-48a9-bd48-767d4b5cde20,browser_16,device_4387
e8c58d96-0c30-4805-b9e8-994a4d2f5a2a,browser_16,device_5644
38f9ffe9-5b94-4360-93cd-00dc3a4d600a,browser_15,device_3827
9283aa33-8750-43cd-b07f-0e825ea046a2,browser_16,device_4030
faa827d3-27ec-4ca8-9ce3-e5f64255b67c,browser_16,device_1324
edc0ff34-f618-4229-b29c-32e4b4a2bbe9,browser_23,device_1741
6b31359e-36f9-46a5-956a-f730c1be74c4,browser_16,device_5437
5da37d26-10f2-484e-8e31-4f3a2d347f07,browser_16,device_5426
c67e81e3-fcb6-4a11-bb37-8ac6cfe2b9b9,browser_15,device_4625
bc6a7e50-002b-497c-9943-ed0a59502156,browser_16,device_238
56ac2dc7-05c0-4d84-bf83-a9a17518c871,browser_22,device_4000
4400861a-6093-4d8a-bd24-9010d8e78277,browser_16,device_2409
22b9cc64-baaf-4af4-b2f9-f9e29b4266a5,browser_16,device_4434
f18083d3-1a4a-4003-a2dd-250ab0b6ad12,browser_16,device_3875
805d5de6-f95a-4b74-9cc9-373a844bc874,browser_8,device_5086
276dfa0a-9bb2-4d5d-90a9-0617d005ad82,browser_15,device_760
f4c4312b-dfa8-43ef-b3d0-1c203ab59584,browser_16,device_2409
4c0d9bbd-e23a-49e3-a10b-5907edd272e5,browser_16,device_5400
448d0b5f-30ad-48eb-88ab-a955cabf6d21,browser_22,device_4564
dd85d5b1-993d-496b-9a87-7b8e0f00d341,browser_16,device_358
b27ac106-6330-4a3c-9a62-41fb8cccfa74,browser_16,device_2850
af4963d1-9619-4d7f-8779-14cfbef4ed24,browser_23,device_1852
2f478e2b-b8b0-494d-9b99-963f2dff2c80,browser_16,device_4469
5127b7b9-1706-4d61-a852-cd551519929a,browser_23,device_3863
b29b5f8d-7e75-4302-8999-37b697a16687,browser_16,device_1513
13e05efc-6063-4ae3-bdbc-c3e354beed6a,browser_11,device_5161
7bc81152-9697-4d40-ae31-6d29c5c7bb25,browser_16,device_5192
516d8677-4175-4d82-9bbe-f1dda8c4d11b,browser_23,device_3202
e9d7198b-edfe-4554-9bb6-75d7971d78d8,browser_16,device_5437
e5ba4ab3-467a-44a7-b355-7174eb689cba,browser_15,device_1004
ec11097b-dc49-44bc-9eda-863dd3de6260,browser_16,device_5695
313fba56-caa8-4fb7-823e-b22e99a6279d,browser_11,device_5428
1f18bc4f-010b-4bd4-9ecf-613765b5e98b,browser_16,device_1441
ceec3bcc-3ede-4b38-81b7-1e7e67cb7bf9,browser_22,device_4203
d88ad8a2-9b4f-456f-bf3e-b4655e241b2b,browser_11,device_2567
8dd92d6b-abb8-462e-9a35-d5a4bd9b0a12,browser_16,device_4304
7438e80d-56f3-43b4-b11b-ee72cab48352,browser_23,device_5515
ee83bcea-d1ab-45e0-81e3-2fc2b0c184b5,browser_16,device_5108
22083aa6-842a-42ae-9ea8-47533989715b,browser_15,device_3768
cc48be72-ef9c-4840-979a-70e1b7025b4d,browser_16,device_4564
1ffc6916-96fa-4043-824b-804e0fe36590,browser_16,device_3303
89c65324-02bd-4f27-803b-8dbf48287e9a,browser_23,device_1305
7850e283-3309-4005-bda9-8c2296c0ea63,browser_16,device_3452
4999c23f-9c63-4d18-9020-eda3e7ee3966,browser_16,device_2933
03b5d5f6-5650-46b0-9340-d31d8b915edc,browser_16,device_4564
e7943438-4ef4-43bb-9b61-09e73fbb14a1,browser_23,device_4564
55810bb0-7a3f-4419-95c3-7ca9aacef3d6,browser_16,device_5838
c32d12b5-eaf7-4131-be40-df8f766fc2ad,browser_22,device_3221
6052dda8-def6-44b8-a0e2-5bb0385aa215,browser_23,device_919
da21a36d-fdfd-4517-bb1d-808eb7c98691,browser_11,device_2567
11f394e2-7c49-4453-9af8-2fcbea2f34d9,browser_16,device_1707
cf6c8272-aa71-4b51-921b-83d389a8b3b3,browser_16,device_4564
98f4cf8f-add5-42f0-9054-3c892da3e171,browser_23,device_3057
64016312-02bd-4338-a8b4-453a714fa090,browser_16,device_3314
39c117f0-efd8-4ed0-a06c-53faa0edf783,browser_11,device_2567
29c0db94-e159-4423-abd0-82cc77fe8b3e,browser_16,device_4345
5a69219c-41bd-4f87-85ad-1fa116b14c0e,browser_22,device_5843
6841a9c7-9091-4bba-b899-21917516d118,browser_15,device_3940
eea1f87c-6a73-4f17-9228-9d77d16b5170,browser_22,device_4564
43268cd6-2ace-41c6-ac0d-5ef219915f47,browser_11,device_3436
8fd0ec54-6c70-4697-ad1f-c36d5f78da96,browser_11,device_5428
8fe909ae-590a-4699-8d40-7248f5f99d79,browser_11,device_2567
f9969824-53e2-4a76-ad1d-84d53547a6fd,browser_16,device_5838
f02882d6-0bc5-4673-9c5f-f215af743aa5,browser_15,device_5461
60b63594-c642-4c0f-b080-6834dd2a2e17,browser_11,device_5428
9ce6ab16-2667-4af5-93e1-afc5d612bda9,browser_16,device_4857
89b9cb19-ed8e-4cb1-850a-57ae493609b0,browser_16,device_3594
291b2a76-7bc0-4c68-944c-0c259a130782,browser_15,device_1662
337b7029-bbab-4bf4-8a0a-6ca5e1caa28c,browser_22,device_5077
e501537f-83ef-44d6-862e-6aa8191dd1f2,browser_16,device_1182
d4a980c6-43bd-4a50-ac0a-6f32b3aee5b9,browser_15,device_4641
8d9e3cfb-d7ce-4994-9212-0d9718283ab3,browser_16,device_1182
87d40ccd-5418-4077-ab79-187482663e6c,browser_16,device_1667
36c1725a-0ffd-4974-994d-c89504199f03,browser_16,device_2404
a645376e-1f70-4dc9-a1ce-29f9e8554687,browser_15,device_4165
6ffc212e-4e87-4b7f-8648-c02b66a32c90,browser_11,device_5428
b99d1972-3293-40a9-8b6d-a14a907132bf,browser_16,device_4434
c99633d3-983a-4f32-8291-a1069f2fa0c2,browser_16,device_2261
bc4ce271-78be-4f5e-aa57-52bbbb69524a,browser_16,device_4564
2eb252ba-309a-4105-8070-c9976c0058c5,browser_16,device_3905
74895caa-8fba-4f09-b627-ab8b20ceab70,browser_16,device_1428
9b5efbb1-1290-436a-8222-a8c64a7adca5,browser_16,device_845
3bbbaa75-c86a-46f4-9127-0fa559bc0291,browser_16,device_1493
c8c86e66-6f86-4f57-b22a-904ada959792,browser_15,device_4865
25161981-cf67-4588-801a-90fdf52484d2,browser_15,device_5205
b743d414-d962-4299-97bc-522919334183,browser_11,device_3436
9efc919f-4163-4d37-a48a-e37dfc0fe578,browser_11,device_5428
6e56d2db-01de-439b-b9bd-fcf80d9e07b8,browser_16,device_4350
d2e8959f-d2b5-4bdc-aeaa-55bd2f742f68,browser_15,device_3268
88e70bbd-21f3-4d82-b03e-d30a4c9534dd,browser_8,device_4249
b88109c7-6a62-448c-9d0c-5187e7894b99,browser_16,device_2249
ba8e94de-97f7-4611-add3-eaf6db33e8a4,browser_22,device_3526
95125bdb-db2f-45bc-b103-914c9eae2e0b,browser_22,device_1777
99e18ad3-870e-45ea-9099-75eee2de9322,browser_11,device_2567
cfbce8ad-7362-42c9-9f8d-3a3bb94ffccf,browser_16,device_4564
0c6327cb-9775-4dcf-a31d-e18981e2f554,browser_16,device_3587
3d058421-5940-4c3c-b316-cdde9df98a6a,browser_11,device_5428
ac377efc-4219-4528-9b5b-1ad0639ae546,browser_16,device_2240
7f2bb420-f25c-460b-97e9-9fde762a708a,browser_16,device_4009
e5a97963-a5d3-46e7-a88c-4c18deb6ddf8,browser_22,device_5267
233a4a23-8f92-4b18-96a2-7c6265db8f21,browser_16,device_1887
c2b93323-8051-47fa-8c6c-587cc44321b6,browser_8,device_1799
21e81b0e-ee2d-4fb9-aa57-78f6e3e08ecf,browser_16,device_2578
ab00519c-678b-4426-a0bf-ee9f117ae546,browser_11,device_2567
b91284b9-f7f4-408e-97ad-d807dfa88f7b,browser_16,device_3897
cf59d4f2-5eb6-4e18-a95b-6cfe02c970f5,browser_16,device_699
81edd42c-85fb-4a2b-84ae-35da02fccf2f,browser_16,device_4008
98045d6e-23ea-4eee-8747-5010b7e45221,browser_16,device_4564
74597fec-7723-427f-80e6-622eee7c8447,browser_11,device_5428
97d468f6-b4aa-4bf2-b7eb-2fc00269333c,browser_16,device_1949
43faf9ae-cd3e-4f65-9bc2-f9d26e9c1beb,browser_16,device_5368
b1c68f61-5cfe-4e46-b15c-f2f19ec603db,browser_16,device_358
b20280d3-f192-4ae4-b3a5-8872f2302553,browser_16,device_3119
be06964c-8ec1-4ce4-b053-16375ebae2c4,browser_16,device_2399
ba068f6a-003a-425a-a26c-7dd75273ada2,browser_16,device_5787
aa4f7842-9ca5-4d57-8e4e-bae7314a8c13,browser_22,device_4759
0b1f33df-897d-41d1-8fa1-d773df9fd38c,browser_16,device_779
32c59c08-70d5-478c-90fe-84e2399e8dd7,browser_15,device_3434
bf3f0a0a-d830-430d-902c-0ac8d4afbe63,browser_11,device_5428
b58ffe9b-ef68-4a9f-a279-ba79eb97bdc1,browser_16,device_4695
6608982b-df05-4be0-9609-f442902a95c5,browser_22,device_5267
65796485-900f-4f72-bd1c-bc5cfdb79d9e,browser_22,device_2513
702d0ef5-ef67-4ab5-ad82-e70576dc85da,browser_16,device_2979
4787582d-6565-4b19-8233-f8389416c512,browser_22,device_5267
c84ce8c9-3f34-431c-8ec0-90c598a08988,browser_16,device_1687
becd899e-69a8-4fc1-a77d-e0655e20ed0b,browser_11,device_5428
b4f4cd3f-ad77-4ec7-865e-1c415dec6e09,browser_16,device_1707
8d62b9fc-9d52-47c4-aa53-ea8166c93e47,browser_16,device_4564
e161f877-7ddd-4eb4-bb70-c6e5fb5f24c8,browser_16,device_3115
87f7a716-0c4a-4a72-9f0a-74421e942c63,browser_16,device_4564
91c46bc6-a53d-432f-82fe-f18c057bab7e,browser_16,device_1775
dd964248-f7f4-4399-9e90-19c0c0138f2c,browser_22,device_4414
e476ebc8-8f66-435e-bc82-4ad42cedca91,browser_11,device_2567
0c9014c3-c777-4eaf-80a2-1f2d70e15eea,browser_15,device_3937
ef2f7975-741d-4408-a9fc-e764fcd371d6,browser_22,device_5387
d2329f5b-f7da-4a76-9321-c747bb3e749b,browser_16,device_5779
3737d3fd-ffea-46c8-ae13-bdce93539219,browser_16,device_5838
08cad53f-65b2-4704-9361-219314964c88,browser_4,device_704
c27899da-a0e7-47c5-9219-86905d475822,browser_15,device_462
6db8a9f2-37c2-4e9c-a30b-43c9a58e733e,browser_16,device_4322
132bee71-4e6d-4112-a69b-3b5f630e7d14,browser_16,device_3186
dc74cb4a-8d08-43be-97ef-5eb7523ca4cc,browser_16,device_1182
bc77886e-d04c-4d3a-ad5d-af7be2580944,browser_22,device_4156
3f9f2be2-dbcf-4388-bb28-c79ac7191a22,browser_11,device_2567
634b6a66-dce5-446e-a950-e29be1b173ba,browser_16,device_779
9b34371d-d1cb-44e1-80b5-3e993474ceb9,browser_16,device_358
056684ad-5794-4c85-8e23-b7644e9d7a5c,browser_23,device_3414
38145d83-110d-4150-ab45-bc3869495427,browser_22,device_2513
93f25c31-158b-41a8-8157-903d088a8cec,browser_16,device_4564
94b578df-1d71-4c9c-a458-93ba8eb9c586,browser_11,device_5428
28e81d83-28d7-4b9d-bbb2-b4c80a51216d,browser_15,device_3768
fef2aad9-7cb1-4333-b91b-d7ca47a63f07,browser_15,device_851
3a729ff8-4b60-4f38-bcae-9470edb7ce80,browser_16,device_4564
3f2ec75d-4afb-4092-89cc-7f3a8ccb66cc,browser_11,device_3436
f4eadcd1-fb00-4773-9915-6877db899be9,browser_16,device_1049
3fe7ffe6-a7d3-44a3-bb0f-b13a2ce776ab,browser_23,device_3774
de423a80-9780-430a-9398-d6182b564b5a,browser_15,device_5418
325e2f44-adfa-4d00-ac5d-3a18f841783b,browser_16,device_5697
fef491b5-3163-4960-88b7-6abf446fd85d,browser_16,device_4762
cefd2b40-86e0-4e52-952c-e12287bdaf31,browser_16,device_2261
5313717f-1041-4688-8093-bbf73963a737,browser_16,device_915
81d3f3ac-c322-4455-a7d5-916a517df96f,browser_16,device_5695
2e9ff12a-b9d4-4294-9b36-898b3da95c82,browser_16,device_3423
ca2d2dd1-e5d5-42ad-8ca9-028313b0b01e,browser_16,device_4564
0d3440ae-dbb9-4785-a9bb-d1054ad0801c,browser_16,device_4564
8936bf24-a321-42ce-915d-043df33de516,browser_16,device_5437
5dace7cf-b0b8-434c-8d88-c95a5f1955f0,browser_15,device_3768
cc65d374-ce55-4ec3-b6a7-0c4f2acb2a42,browser_23,device_1579
fee6ae39-f7d5-4717-8f8b-e25d7ca6e5cd,browser_23,device_4564
e8acd180-96fb-4361-a9ac-ced31f663ac1,browser_23,device_168
0b746ea0-0839-4948-bad0-d0ce8e7323d6,browser_23,device_3797
7aa671b1-3c6a-439e-8e1f-0dc7a02c6d23,browser_11,device_5428
3cc4418f-a9b6-40ab-b66f-2f9f6908bdda,browser_16,device_4564
b591786c-cef0-41d3-9831-36a49855ad1c,browser_16,device_5530
73b0ffd5-09e8-4fbf-b35f-3192d8668ed4,browser_16,device_4564
6df59148-f74c-477d-a31a-da2d78b85468,browser_16,device_1707
b84044d4-6b55-48aa-9fa4-e88fcbe9c9a1,browser_22,device_4564
4c26c6be-9a6a-46d9-a129-54e64f1d5d22,browser_15,device_483
69706380-4b14-4f23-baf5-673629f2cc6a,browser_16,device_2169
03bf6362-8312-400a-ac8e-f6f679d20c69,browser_15,device_2821
7c0ab050-8d9a-4bbc-adb8-f901e7cdc1c0,browser_16,device_1970
b233ae98-6e9a-4366-904c-dfce944cb81f,browser_23,device_5366
f9275bd7-27eb-4e2d-8fe1-f571963a7854,browser_16,device_1707
b0a9e3a2-9f11-47d7-9c0b-58a59cfe954e,browser_16,device_1471
315e3b89-4a4f-4887-a10d-e8743eff9a79,browser_16,device_358
86b81151-38ac-4b4a-b2e7-0e8e570b1e8c,browser_16,device_4812
accfe69f-0aa8-4f8e-baa6-33c663bd48be,browser_15,device_4564
475fc9a3-fd9c-4ab4-bd98-e610cee2a12c,browser_15,device_1299
992d2eb7-11ba-49fc-8190-546bfbf33b58,browser_16,device_2835
08e31d0e-726b-4b4e-ad22-a02074a6e6b4,browser_16,device_358
766d2b5e-d942-4900-9ec8-50a06b3d5f75,browser_22,device_2726
7183f004-deed-48ea-9b06-05eb390e4124,browser_15,device_5100
be688c94-56f6-465b-a3c5-601f4c373853,browser_22,device_2277
215d457d-350e-4a7f-b9e3-b86c3e4a5618,browser_15,device_3363
31f0d50e-65ff-473e-8a4d-047b2e0bc0ec,browser_11,device_5428
ccd741e9-86ed-499a-bdc1-00def45a15e4,browser_15,device_1836
b319a2ae-9cda-474a-8250-76f62b3c2130,browser_16,device_5697
831dd731-2302-4ee9-b142-b02f31a725df,browser_16,device_788
8e558b7e-a9a7-4812-8f8c-d5478f058db0,browser_22,device_4564
47f5d962-224e-4e6e-816e-4bb08ca1de71,browser_11,device_2567
5e6d0b57-1785-4c9f-b603-534531b71213,browser_22,device_1059
059a8882-2e96-44f9-96ae-ff319d4f4021,browser_16,device_1980
b277460a-834c-4e0a-9bce-4fb488fb0414,browser_16,device_1335
9dc7d06f-1745-402f-bd5c-13c062019aad,browser_16,device_2721
b59f56b4-4d56-4acb-b76a-def41da36258,browser_16,device_4564
0cb69ba1-b780-41bb-b2d4-b803bbef1905,browser_8,device_3687
22267ce2-e871-4cb0-9440-7121770c6f4c,browser_16,device_1707
348cf0fe-9a09-4308-ae4a-4496d745ad82,browser_16,device_5115
304eff95-e4f1-4a65-972b-90ade01ac44a,browser_16,device_1534
5b8f0da1-0448-4593-9586-6eb75a508924,browser_16,device_4039
f352aadb-f5e1-4c82-b97f-1258eb547bc2,browser_16,device_5695
d2d1b38c-418f-41ba-96d1-a48f0d195b7c,browser_11,device_5428
18ddb906-6b8d-4076-9b17-9b80a90e6ffd,browser_14,device_5046
d720ecab-f07c-4f3e-8663-831fa6ce5a64,browser_16,device_5242
4a347d3a-9cbe-4889-abba-08a4d9f3d728,browser_16,device_5110
8dcddc40-e37e-4e76-b72b-b8b01654a96b,browser_16,device_5695
c68f2666-d1db-43ab-ba77-bfa5c02824bb,browser_23,device_1579
93e1b280-b93e-4242-9339-0b34c522a54a,browser_16,device_4564
86e955e9-b837-45d1-9296-c23a959e3885,browser_23,device_4461
a650af11-cd7d-4c68-9b77-6f935b8a028c,browser_16,device_298
ead514db-0164-4a0e-8f8a-99b83ba2068f,browser_22,device_3411
f54c10fc-d3ea-4e89-9ec8-d1509f3b9c82,browser_15,device_1255
ad6c9a4c-2480-453b-9feb-cb25a8b038a0,browser_16,device_4202
39734788-2852-4aa7-9205-a9b3735a1103,browser_17,device_1624
14224ff4-0b5a-4217-8b84-f8e6397b9da0,browser_10,device_2527
fea0a64e-fbdf-4147-929a-ed26792bacee,browser_11,device_5428
5b0da520-1141-46f6-9839-8609837883e5,browser_1,device_1113
75c3bf38-c01a-4874-ba27-de927afc8e4c,browser_16,device_428
e8ead574-587d-41ef-8f4e-82bdfe285456,browser_16,device_4262
d5b83455-367b-4d49-82cf-706c72886cda,browser_16,device_4564
c6f5b323-abd6-455f-924d-d515b8f4ebdf,browser_16,device_5838
01f95517-8deb-4e69-89c0-6eee64513900,browser_16,device_380
7d74bb4f-3802-4452-8d22-973550498cb3,browser_16,device_1339
893f0de9-9932-4224-8bfe-adc35859ee6d,browser_16,device_5838
48e5909c-fc56-4a8c-8e28-462a47f8b6d7,browser_16,device_4564
9601d974-a3f6-4dea-9665-3a31504b0b3f,browser_11,device_2567
44d43fb2-6b14-4c8d-bc6d-240506489e07,browser_16,device_4090
2c8eaec6-645a-4e5d-a4cc-36a54db65782,browser_16,device_1707
1b6e6554-6225-4cb9-b005-587cd6912552,browser_16,device_4695
971b3a6a-4baf-4156-ba25-d355ba548c1f,browser_16,device_3447
57aaa54e-f863-4506-8099-71a93cc40356,browser_22,device_4467
e93a69f4-646d-47b7-8a3a-907b19f9e494,browser_22,device_1499
7d5dc9fd-d1ca-43f9-9d39-d57e37a0ca9d,browser_15,device_833
d1ba4424-4f98-4674-94ef-0c9a2481d13d,browser_16,device_2261
8cdf09b1-fd67-46f5-a40a-50a1062a56b9,browser_16,device_5787
6b4c0ef7-ea95-4571-ba04-5f801ed796f1,browser_22,device_5267
ce142aab-d8a4-4491-a077-a0f8ccf213f6,browser_16,device_2409
9aeec1dc-701c-4838-98d3-7bccf0a97326,browser_16,device_1775
ee5769cf-ba01-42af-a9fd-c884e27b8a3a,browser_16,device_5580
45226de1-74dd-46dc-a0f7-dc3f56655355,browser_16,device_3306
d3d9f9a1-3dd4-437b-814a-853c2696414f,browser_3,device_3772
